sid,start_time,end_time,observation_count,lat_first,lat_min,lat_max,lon_first,lon_min,lon_max,basin,nature,storm_speed_mean,storm_dir_mean,season,duration_days,basin_name,storm_type
1997301N09202,1997-10-27 18:00:00,1997-11-01 06:00:00,37,9.0,9.0,12.4,-158.3,-174.1,-157.1,EP,NR,10.864864864864865,247.2972972972973,1997,4.5,Eastern Pacific,NR
1997302S08199,1997-10-28 18:00:00,1997-11-08 00:00:00,83,-7.5,-31.5,-7.5,-161.1,-165.7,-112.5,SP,TS,14.771084337349398,143.97590361445782,1997,10.25,South Pacific,Tropical Storm
1997307N08082,1997-11-02 12:00:00,1997-11-14 00:00:00,93,7.9,7.2,14.7,81.6,60.4,81.6,NI,NR,5.559139784946237,259.89247311827955,1997,11.5,North Indian,NR
1997308N08069,1997-11-04 00:00:00,1997-11-10 06:00:00,51,7.8,7.8,12.3,68.7,50.5,68.7,NI,NR,7.549019607843137,289.80392156862746,1997,6.25,North Indian,NR
1997311N09258,1997-11-07 00:00:00,1997-11-10 18:00:00,32,9.0,9.0,17.0,-102.5,-103.7,-93.0,EP,TS,10.5,136.09375,1997,3.75,Eastern Pacific,Tropical Storm
1997311N10151,1997-11-07 00:00:00,1997-11-16 18:00:00,79,10.1,10.1,16.0,150.8,120.5,150.8,WP,TS,7.8734177215189876,280.37974683544303,1997,9.75,Western Pacific,Tropical Storm
1997319S09180,1997-11-15 06:00:00,1997-11-21 12:00:00,51,-9.0,-21.0,-8.2,-180.0,-180.0,179.3,SP,TS,11.901960784313726,225.49019607843138,1997,6.25,South Pacific,Tropical Storm
1997326S09203,1997-11-21 18:00:00,1997-11-28 12:00:00,55,-9.2,-21.5,-9.2,-156.7,-157.8,-147.1,SP,TS,7.054545454545455,160.1818181818182,1997,6.75,South Pacific,Tropical Storm
1997333N06194,1997-11-28 18:00:00,1997-12-23 00:00:00,195,5.6,5.6,20.1,-166.3,-179.7,194.8,EP,TS,7.128205128205129,258.46153846153845,1997,24.25,Eastern Pacific,Tropical Storm
1997336S09195,1997-12-02 00:00:00,1997-12-14 12:00:00,101,-9.1,-57.5,-8.5,-164.9,-167.7,-114.5,SP,TS,14.029702970297029,166.83168316831683,1997,12.5,South Pacific,Tropical Storm
1997355S05189,1997-12-20 12:00:00,1998-01-10 12:00:00,169,-5.3,-54.0,-5.3,-171.3,-180.0,203.0,SP,TS,9.402366863905325,205.0,1997,21.0,South Pacific,Tropical Storm
1997359S12129,1997-12-24 12:00:00,1997-12-29 06:00:00,39,-11.9,-18.2,-11.0,129.0,129.0,138.7,SI,TS,7.564102564102564,135.51282051282053,1997,4.75,South Indian,Tropical Storm
1997360S12111,1997-12-25 16:00:00,1998-01-03 00:00:00,101,-11.9,-19.7,-11.9,110.9,88.3,111.9,SI,TS,7.99009900990099,239.5049504950495,1997,8.333333333333334,South Indian,Tropical Storm
1998001S09195,1998-01-01 06:00:00,1998-01-09 00:00:00,63,-9.0,-29.3,-8.8,-165.5,-175.8,-165.2,SP,TS,9.65079365079365,203.4126984126984,1998,7.75,South Pacific,Tropical Storm
1998002S14151,1998-01-01 12:00:00,1998-02-02 06:00:00,255,-14.3,-21.9,-12.2,150.7,143.6,165.0,SP,TS,5.262745098039216,202.31372549019608,1998,31.75,South Pacific,Tropical Storm
1998016S12043,1998-01-15 18:00:00,1998-01-23 06:00:00,61,-12.1,-26.3,-12.0,43.0,34.8,46.3,SI,TS,8.573770491803279,172.45901639344262,1998,7.5,South Indian,Tropical Storm
1998022S15125,1998-01-22 10:00:00,1998-02-02 10:00:00,136,-15.0,-19.7,-15.0,124.5,99.8,125.6,SI,TS,6.0588235294117645,261.06617647058823,1998,11.0,South Indian,Tropical Storm
1998022S15143,1998-01-21 18:00:00,1998-02-02 06:00:00,94,-14.9,-21.7,-13.8,143.0,122.3,143.0,SP,TS,5.872340425531915,239.04255319148936,1998,11.5,South Pacific,Tropical Storm
1998025S12185,1998-01-24 18:00:00,1998-01-27 12:00:00,23,-12.4,-14.8,-11.8,-174.8,-174.8,-171.9,SP,TS,3.9565217391304346,129.7826086956522,1998,2.75,South Pacific,Tropical Storm
1998030S13194,1998-01-30 06:00:00,1998-02-04 06:00:00,41,-13.1,-24.6,-11.9,-165.8,-165.8,-142.4,SP,TS,14.195121951219512,125.48780487804878,1998,5.0,South Pacific,Tropical Storm
1998030S14208,1998-01-29 18:00:00,1998-02-05 00:00:00,51,-14.1,-38.0,-14.1,-152.0,-152.0,-110.0,SP,NR,18.15686274509804,119.2156862745098,1998,6.25,South Pacific,NR
1998031S12187,1998-01-31 06:00:00,1998-02-05 00:00:00,39,-12.2,-17.5,-11.3,-173.4,-173.8,-157.2,SP,TS,8.897435897435898,120.25641025641026,1998,4.75,South Pacific,Tropical Storm
1998032S18036,1998-02-01 00:00:00,1998-02-20 12:00:00,157,-18.1,-29.3,-16.5,35.6,35.6,46.1,SI,TS,7.063694267515924,183.12101910828025,1998,19.5,South Indian,Tropical Storm
1998036S13066,1998-02-05 00:00:00,1998-02-14 00:00:00,73,-12.7,-35.8,-12.7,66.2,59.0,75.0,SI,TS,9.753424657534246,207.67123287671234,1998,9.0,South Indian,Tropical Storm
1998036S13135,1998-02-04 18:00:00,1998-02-18 18:00:00,153,-13.1,-27.1,-13.0,135.2,74.5,135.2,SP,TS,11.241830065359476,258.202614379085,1998,14.0,South Pacific,Tropical Storm
1998045S17042,1998-02-13 18:00:00,1998-02-15 12:00:00,15,-17.3,-20.1,-17.3,41.8,41.3,41.8,SI,NR,4.066666666666666,127.0,1998,1.75,South Indian,NR
1998046S19070,1998-02-15 06:00:00,1998-02-19 00:00:00,31,-19.3,-30.7,-19.3,70.1,61.9,70.4,SI,TS,13.580645161290322,184.83870967741936,1998,3.75,South Indian,Tropical Storm
1998056S14139,1998-02-24 18:00:00,1998-02-28 18:00:00,33,-14.4,-18.7,-14.4,138.9,134.9,139.0,SP,NR,5.121212121212121,225.6060606060606,1998,4.0,South Pacific,NR
1998064S09093,1998-03-04 18:00:00,1998-03-20 06:00:00,125,-9.0,-26.0,-9.0,92.5,76.8,92.5,SI,TS,5.712,205.64,1998,15.5,South Indian,Tropical Storm
1998064S13061,1998-03-04 12:00:00,1998-03-12 06:00:00,63,-13.4,-37.2,-13.4,61.2,61.2,78.7,SI,TS,10.222222222222221,143.17460317460316,1998,7.75,South Indian,Tropical Storm
1998073S11065,1998-03-13 12:00:00,1998-03-21 06:00:00,63,-11.0,-24.9,-11.0,65.2,58.4,65.5,SI,TS,5.904761904761905,201.984126984127,1998,7.75,South Indian,Tropical Storm
1998076S11170,1998-03-17 06:00:00,1998-03-31 00:00:00,111,-11.1,-68.5,-11.1,169.7,158.0,180.5,SP,TS,14.45945945945946,195.0,1998,13.75,South Pacific,Tropical Storm
1998079S10145,1998-03-19 12:00:00,1998-03-31 00:00:00,93,-9.8,-16.6,-9.8,145.3,143.6,158.7,SP,TS,7.526881720430108,178.06451612903226,1998,11.5,South Pacific,Tropical Storm
1998087S15172,1998-03-28 06:00:00,1998-04-10 06:00:00,105,-14.9,-47.0,-13.5,172.2,161.5,191.0,SP,TS,10.466666666666667,196.9047619047619,1998,13.0,South Pacific,Tropical Storm
1998096S13071,1998-04-06 06:00:00,1998-04-16 18:00:00,85,-12.6,-17.2,-12.6,71.0,70.8,77.7,SI,TS,4.129411764705883,172.35294117647058,1998,10.5,South Indian,Tropical Storm
1998096S16077,1998-04-06 06:00:00,1998-04-07 12:00:00,11,-15.7,-16.4,-15.7,76.8,74.6,76.8,SI,TS,4.7272727272727275,247.72727272727272,1998,1.25,South Indian,Tropical Storm
1998106S09135,1998-04-16 00:00:00,1998-04-19 12:00:00,29,-8.6,-15.3,-8.4,135.4,125.9,135.4,SP,TS,9.689655172413794,225.3448275862069,1998,3.5,South Pacific,Tropical Storm
1998107S11084,1998-04-17 00:00:00,1998-04-22 12:00:00,45,-10.8,-12.4,-9.9,84.0,59.6,84.0,SI,TS,11.244444444444444,267.44444444444446,1998,5.5,South Indian,Tropical Storm
1998108S10203,1998-04-18 00:00:00,1998-04-26 18:00:00,71,-10.0,-16.9,-10.0,-157.0,-160.1,-151.3,SP,TS,5.873239436619718,164.1549295774648,1998,8.75,South Pacific,Tropical Storm
1998120S16220,1998-04-29 12:00:00,1998-05-03 12:00:00,33,-16.2,-22.5,-16.2,-140.4,-141.2,-125.0,SP,NR,10.363636363636363,116.21212121212122,1998,4.0,South Pacific,NR
1998133N04086,1998-05-13 00:00:00,1998-05-20 18:00:00,63,4.0,4.0,24.3,85.5,80.3,93.8,NI,NR,10.238095238095237,112.3015873015873,1998,7.75,North Indian,NR
1998147N11061,1998-05-27 06:00:00,1998-05-29 00:00:00,15,11.2,11.2,14.3,61.4,59.0,61.4,NI,NR,5.866666666666666,324.0,1998,1.75,North Indian,NR
1998152N11075,1998-06-01 06:00:00,1998-06-10 09:00:00,74,10.6,10.6,27.5,74.7,67.6,75.0,NI,TS,6.95945945945946,206.4189189189189,1998,9.125,North Indian,Tropical Storm
1998161N09261,1998-06-09 18:00:00,1998-06-16 18:00:00,57,8.9,8.7,19.9,-99.3,-123.0,-99.3,EP,TS,9.421052631578947,278.1578947368421,1998,7.0,Eastern Pacific,Tropical Storm
1998165N18088,1998-06-13 15:00:00,1998-06-15 03:00:00,13,17.5,17.4,20.0,87.5,80.0,87.5,NI,TS,14.307692307692308,288.46153846153845,1998,1.5,North Indian,Tropical Storm
1998169N12265,1998-06-18 00:00:00,1998-06-22 00:00:00,33,11.5,11.5,18.6,-95.5,-113.6,-95.5,EP,TS,11.818181818181818,291.3636363636364,1998,4.0,Eastern Pacific,Tropical Storm
1998173N08266,1998-06-22 00:00:00,1998-06-30 18:00:00,71,8.0,8.0,18.2,-94.5,-131.8,-94.5,EP,TS,11.028169014084508,286.056338028169,1998,8.75,Eastern Pacific,Tropical Storm
1998187N17132,1998-07-06 00:00:00,1998-07-11 00:00:00,41,17.2,17.2,25.1,132.3,121.3,132.3,WP,TS,6.439024390243903,310.0,1998,5.0,Western Pacific,Tropical Storm
1998188N18117,1998-07-07 00:00:00,1998-07-12 18:00:00,47,18.3,18.3,25.1,117.0,117.0,120.1,WP,TS,4.404255319148936,144.46808510638297,1998,5.75,Western Pacific,Tropical Storm
1998197N13259,1998-07-16 00:00:00,1998-07-21 06:00:00,43,13.3,13.3,22.8,-101.2,-121.6,-100.8,EP,TS,10.813953488372093,282.90697674418607,1998,5.25,Eastern Pacific,Tropical Storm
1998201S05086,1998-07-20 00:00:00,1998-07-27 06:00:00,59,-4.8,-10.6,-4.8,85.7,71.7,85.7,SI,TS,6.423728813559322,242.54237288135593,1998,7.25,South Indian,Tropical Storm
1998203N11253,1998-07-21 18:00:00,1998-08-01 00:00:00,83,11.1,11.1,23.6,-106.9,-153.6,-106.9,EP,TS,11.433734939759036,281.6265060240964,1998,10.25,Eastern Pacific,Tropical Storm
1998204N17144,1998-07-22 18:00:00,1998-07-26 06:00:00,29,17.0,17.0,36.2,144.1,144.1,149.3,WP,NR,15.344827586206897,172.75862068965517,1998,3.5,Western Pacific,NR
1998209N11335,1998-07-27 12:00:00,1998-08-02 18:00:00,51,11.3,11.3,21.0,-25.4,-59.3,-25.4,,TS,14.196078431372548,287.6470588235294,1998,6.25,,Tropical Storm
1998210N14263,1998-07-28 18:00:00,1998-08-08 18:00:00,89,13.9,13.9,22.7,-97.5,-148.7,-97.5,EP,TS,11.325842696629213,280.0561797752809,1998,11.0,Eastern Pacific,Tropical Storm
1998213N14128,1998-08-01 06:00:00,1998-08-05 12:00:00,35,14.1,14.1,26.5,128.0,118.0,128.0,WP,TS,9.314285714285715,316.7142857142857,1998,4.25,Western Pacific,Tropical Storm
1998216N09260,1998-08-04 00:00:00,1998-08-10 00:00:00,49,8.7,8.7,28.6,-100.3,-117.1,-100.3,EP,TS,11.795918367346939,303.0612244897959,1998,6.0,Eastern Pacific,Tropical Storm
1998217N10130,1998-08-05 06:00:00,1998-08-12 00:00:00,55,10.2,10.2,23.8,129.9,107.0,129.9,WP,TS,9.745454545454546,301.90909090909093,1998,6.75,Western Pacific,Tropical Storm
1998222N09257,1998-08-09 18:00:00,1998-08-17 06:00:00,61,9.0,9.0,24.9,-103.0,-127.0,-103.0,EP,TS,9.60655737704918,302.8688524590164,1998,7.5,Eastern Pacific,Tropical Storm
1998228N13218,1998-08-16 00:00:00,1998-08-19 00:00:00,25,13.1,13.1,14.4,-142.3,-154.5,-142.3,EP,TS,10.08,277.6,1998,3.0,Eastern Pacific,Tropical Storm
1998230N11267,1998-08-18 00:00:00,1998-08-30 00:00:00,97,11.3,10.5,20.5,-92.8,-133.5,-91.9,EP,TS,9.092783505154639,275.36082474226805,1998,12.0,Eastern Pacific,Tropical Storm
1998232N15312,1998-08-19 12:00:00,1998-08-31 06:00:00,96,14.7,14.7,44.5,-48.1,-77.8,-41.0,,TS,14.270833333333334,207.86458333333334,1998,11.75,,Tropical Storm
1998233N18115,1998-08-21 06:00:00,1998-08-23 06:00:00,17,17.8,17.8,21.5,115.4,108.4,115.4,WP,TS,9.411764705882353,298.2352941176471,1998,2.0,Western Pacific,Tropical Storm
1998233N25268,1998-08-21 06:00:00,1998-08-24 00:00:00,24,25.3,25.3,29.4,-92.3,-101.2,-92.3,,TS,8.416666666666666,296.25,1998,2.75,,Tropical Storm
1998235N17131,1998-08-22 12:00:00,1998-09-09 00:00:00,141,16.6,16.6,50.4,130.5,128.5,185.2,WP,TS,10.01418439716312,67.80141843971631,1998,17.5,Western Pacific,Tropical Storm
1998236N13326,1998-08-24 06:00:00,1998-09-08 06:00:00,121,13.4,13.4,57.0,-34.3,-74.3,-12.0,,TS,16.31404958677686,162.72727272727272,1998,15.0,,Tropical Storm
1998242N14252,1998-08-29 18:00:00,1998-09-03 18:00:00,41,14.4,14.4,28.0,-107.9,-109.7,-107.9,EP,TS,7.658536585365853,190.85365853658536,1998,5.0,Eastern Pacific,Tropical Storm
1998243N23122,1998-08-31 06:00:00,1998-09-06 06:00:00,49,22.6,22.6,30.6,122.4,122.4,149.5,WP,TS,11.653061224489797,83.26530612244898,1998,6.0,Western Pacific,Tropical Storm
1998244N22267,1998-08-31 12:00:00,1998-09-08 12:00:00,65,21.6,21.6,52.0,-93.5,-93.8,-25.0,,ET,19.307692307692307,68.61538461538461,1998,8.0,,Extratropical
1998249N16256,1998-09-05 18:00:00,1998-09-14 12:00:00,71,16.2,16.2,21.1,-103.7,-112.2,-103.7,EP,TS,5.492957746478873,162.95774647887325,1998,8.75,Eastern Pacific,Tropical Storm
1998252N26266,1998-09-08 18:00:00,1998-09-13 18:00:00,41,25.5,23.5,33.0,-94.5,-97.6,-94.4,,TS,6.560975609756097,169.8780487804878,1998,5.0,,Tropical Storm
1998253N17150,1998-09-10 00:00:00,1998-09-18 06:00:00,69,17.0,16.8,50.1,149.6,136.3,180.3,WP,TS,18.52173913043478,211.95652173913044,1998,8.25,Western Pacific,Tropical Storm
1998254N20116,1998-09-11 06:00:00,1998-09-14 18:00:00,29,20.2,20.0,21.0,115.7,104.6,115.7,WP,TS,7.275862068965517,275.17241379310343,1998,3.5,Western Pacific,Tropical Storm
1998258N19126,1998-09-14 18:00:00,1998-09-20 18:00:00,49,19.4,19.4,30.4,126.1,120.9,135.0,WP,TS,11.73469387755102,158.46938775510205,1998,6.0,Western Pacific,Tropical Storm
1998259N10335,1998-09-15 12:00:00,1998-10-01 06:00:00,134,9.7,9.7,31.0,-25.1,-89.0,-25.1,,TS,11.626865671641792,259.8880597014925,1998,15.75,,Tropical Storm
1998259N17118,1998-09-16 00:00:00,1998-09-24 12:00:00,70,17.3,16.0,52.3,117.9,117.9,184.6,WP,TS,20.47142857142857,77.42857142857143,1998,8.5,Western Pacific,Tropical Storm
1998260N16110,1998-09-16 18:00:00,1998-09-19 18:00:00,25,16.0,16.0,18.7,110.2,105.7,110.2,WP,NR,4.4,299.8,1998,3.0,Western Pacific,NR
1998261N27270,1998-09-17 12:00:00,1998-09-20 18:00:00,28,26.9,25.7,31.0,-90.3,-92.5,-90.0,,TS,6.964285714285714,98.03571428571429,1998,3.25,,Tropical Storm
1998262N13333,1998-09-19 00:00:00,1998-09-27 18:00:00,71,13.4,12.9,41.5,-26.6,-42.4,-15.5,,TS,14.746478873239436,226.33802816901408,1998,8.75,,Tropical Storm
1998262N20137,1998-09-18 18:00:00,1998-09-21 18:00:00,25,19.6,19.6,38.0,136.9,135.8,138.3,WP,TS,17.08,149.2,1998,3.0,Western Pacific,Tropical Storm
1998264N10343,1998-09-21 06:00:00,1998-10-04 12:00:00,107,9.6,9.6,39.5,-17.4,-42.0,-5.0,,TS,12.672897196261681,175.3271028037383,1998,13.25,,Tropical Storm
1998267N13134,1998-09-24 06:00:00,1998-10-02 00:00:00,63,12.9,12.9,34.8,134.2,122.2,134.2,WP,TS,10.968253968253968,193.25396825396825,1998,7.75,Western Pacific,Tropical Storm
1998267N33295,1998-09-23 12:00:00,1998-09-29 18:00:00,51,33.3,30.3,49.1,-65.4,-65.4,-8.0,,TS,20.568627450980394,78.23529411764706,1998,6.25,,Tropical Storm
1998271S05084,1998-09-27 12:00:00,1998-10-02 18:00:00,43,-5.4,-16.2,-5.4,83.8,69.7,83.8,SI,TS,8.674418604651162,233.48837209302326,1998,5.25,South Indian,Tropical Storm
1998272N18068,1998-09-28 18:00:00,1998-10-01 00:00:00,19,18.4,17.7,18.4,67.7,63.2,67.7,NI,NR,4.7894736842105265,260.2631578947368,1998,2.25,North Indian,NR
1998274N19254,1998-09-30 12:00:00,1998-10-03 12:00:00,25,19.4,19.4,21.4,-106.2,-110.0,-106.2,EP,TS,3.92,254.4,1998,3.0,Eastern Pacific,Tropical Storm
1998275N12113,1998-10-02 00:00:00,1998-10-06 00:00:00,33,12.0,12.0,19.4,113.0,105.2,114.3,WP,TS,7.545454545454546,247.12121212121212,1998,4.0,Western Pacific,Tropical Storm
1998277N24122,1998-10-04 00:00:00,1998-10-07 18:00:00,31,23.8,23.8,25.4,122.2,122.2,124.7,WP,NR,2.161290322580645,73.38709677419355,1998,3.75,Western Pacific,NR
1998278N14314,1998-10-05 00:00:00,1998-10-10 00:00:00,41,13.9,13.9,52.1,-46.4,-49.3,-32.0,,TS,22.853658536585368,142.6829268292683,1998,5.0,,Tropical Storm
1998278N28126,1998-10-05 06:00:00,1998-10-07 00:00:00,15,28.1,28.1,30.1,125.6,125.6,126.4,WP,NR,2.933333333333333,24.333333333333332,1998,1.75,Western Pacific,NR
1998279S10092,1998-10-06 00:00:00,1998-10-10 12:00:00,37,-10.2,-14.7,-10.2,92.0,91.3,96.7,SI,TS,5.081081081081081,162.2972972972973,1998,4.5,South Indian,Tropical Storm
1998280N14069,1998-10-06 12:00:00,1998-10-09 12:00:00,25,14.0,13.9,15.1,69.0,63.5,69.0,NI,TS,4.76,199.0,1998,3.0,North Indian,Tropical Storm
1998281N11151,1998-10-07 18:00:00,1998-10-20 00:00:00,101,11.2,10.4,51.1,151.0,120.9,165.7,WP,TS,17.019801980198018,186.4851485148515,1998,12.25,Western Pacific,Tropical Storm
1998283N13149,1998-10-10 06:00:00,1998-10-12 18:00:00,21,13.1,13.1,18.2,148.8,127.0,148.8,WP,NR,23.61904761904762,273.57142857142856,1998,2.5,Western Pacific,NR
1998283N13268,1998-10-09 12:00:00,1998-10-20 00:00:00,85,13.1,13.0,23.7,-92.5,-108.5,-92.5,EP,NR,5.858823529411764,256.8235294117647,1998,10.5,Eastern Pacific,NR
1998284N13243,1998-10-11 00:00:00,1998-10-17 00:00:00,49,13.0,11.5,16.0,-117.2,-121.6,-116.9,EP,TS,4.959183673469388,207.24489795918367,1998,6.0,Eastern Pacific,Tropical Storm
1998285N12149,1998-10-11 18:00:00,1998-10-30 00:00:00,147,12.1,10.7,30.8,149.2,115.9,149.2,WP,TS,8.414965986394558,220.68027210884352,1998,18.25,Western Pacific,Tropical Storm
1998285N14068,1998-10-11 12:00:00,1998-10-18 00:00:00,53,14.0,14.0,21.8,67.5,61.0,70.7,NI,TS,8.30188679245283,159.0566037735849,1998,6.5,North Indian,Tropical Storm
1998287N16083,1998-10-13 12:00:00,1998-10-15 00:00:00,13,15.5,15.5,18.0,82.5,81.0,82.5,NI,TS,5.6923076923076925,221.15384615384616,1998,1.5,North Indian,Tropical Storm
1998288N11268,1998-10-15 00:00:00,1998-10-26 12:00:00,93,11.3,11.3,17.7,-91.7,-115.3,-91.7,EP,TS,5.774193548387097,273.9247311827957,1998,11.5,Eastern Pacific,Tropical Storm
1998295N12284,1998-10-22 00:00:00,1998-11-09 18:00:00,153,11.6,11.6,63.5,-76.1,-93.7,-5.0,,TS,14.418300653594772,170.2941176470588,1998,18.75,,Tropical Storm
1998299N11090,1998-10-26 09:00:00,1998-10-29 09:00:00,25,11.0,11.0,14.0,90.0,82.5,90.0,NI,TS,8.0,233.6,1998,3.0,North Indian,Tropical Storm
1998310S10096,1998-11-06 06:00:00,1998-11-13 10:00:00,107,-9.9,-19.1,-9.9,96.3,88.8,99.6,SI,TS,6.990654205607477,211.3551401869159,1998,7.166666666666667,South Indian,Tropical Storm
1998315N09116,1998-11-10 18:00:00,1998-11-15 00:00:00,35,9.4,9.0,11.2,115.6,107.5,115.6,WP,TS,5.4,275.2857142857143,1998,4.25,Western Pacific,Tropical Storm
1998317N11087,1998-11-13 00:00:00,1998-11-16 06:00:00,27,11.4,11.4,22.2,87.3,82.0,87.5,NI,TS,9.407407407407407,275.0,1998,3.25,North Indian,Tropical Storm
1998320N10102,1998-11-16 00:00:00,1998-11-23 03:00:00,58,10.1,10.1,23.0,102.3,87.2,102.3,WP,TS,8.741379310344827,239.74137931034483,1998,7.125,Western Pacific,Tropical Storm
1998321N11117,1998-11-16 12:00:00,1998-11-20 12:00:00,33,11.4,9.6,13.3,117.2,106.4,117.2,WP,TS,7.787878787878788,281.969696969697,1998,4.0,Western Pacific,Tropical Storm
1998327N09126,1998-11-22 12:00:00,1998-11-26 12:00:00,33,9.3,9.2,14.4,126.2,107.6,126.2,WP,TS,11.818181818181818,284.8484848484849,1998,4.0,Western Pacific,Tropical Storm
1998328N28332,1998-11-24 00:00:00,1998-12-02 12:00:00,69,28.3,25.2,52.0,-28.0,-46.6,-28.0,,TS,14.014492753623188,200.65217391304347,1998,8.5,,Tropical Storm
1998335S12138,1998-12-01 00:00:00,1998-12-15 06:00:00,115,-12.0,-21.0,-8.8,138.0,119.4,138.0,SP,TS,4.434782608695652,237.3913043478261,1998,14.25,South Pacific,Tropical Storm
1998336S13120,1998-12-01 12:00:00,1998-12-07 06:00:00,82,-13.2,-24.6,-13.2,120.1,114.9,120.1,SI,TS,6.036585365853658,197.6219512195122,1998,5.75,South Indian,Tropical Storm
1998342N06141,1998-12-07 18:00:00,1998-12-14 18:00:00,57,6.1,6.1,15.1,141.0,106.2,141.0,WP,TS,13.350877192982455,285.87719298245617,1998,7.0,Western Pacific,Tropical Storm
1998343N08114,1998-12-08 12:00:00,1998-12-13 00:00:00,37,7.6,7.2,8.4,113.9,99.8,113.9,WP,TS,8.0,265.4054054054054,1998,4.5,Western Pacific,Tropical Storm
1998346N10072,1998-12-11 18:00:00,1998-12-17 18:00:00,49,10.3,10.3,20.4,71.9,55.5,71.9,NI,TS,8.89795918367347,305.61224489795916,1998,6.0,North Indian,Tropical Storm
1998348S17156,1998-12-13 12:00:00,1998-12-18 06:00:00,39,-16.6,-39.5,-16.6,156.4,155.7,168.4,SP,TS,14.384615384615385,155.76923076923077,1998,4.75,South Pacific,Tropical Storm
1998351N11125,1998-12-17 00:00:00,1998-12-19 00:00:00,17,10.9,10.9,18.7,125.0,119.8,125.0,WP,NR,12.058823529411764,326.7647058823529,1998,2.0,Western Pacific,NR
1998353N13113,1998-12-18 18:00:00,1998-12-22 00:00:00,27,12.9,12.9,19.7,113.1,113.1,117.2,WP,NR,6.222222222222222,30.925925925925927,1998,3.25,Western Pacific,NR
1998355S14187,1998-12-21 00:00:00,1998-12-30 18:00:00,79,-14.0,-39.9,-13.7,-173.5,-178.6,-129.8,SP,TS,14.329113924050633,163.16455696202533,1998,9.75,South Pacific,Tropical Storm
1998355S20210,1998-12-21 00:00:00,1998-12-24 00:00:00,25,-20.4,-39.9,-20.4,-150.1,-151.8,-134.0,SP,TS,22.16,172.8,1998,3.0,South Pacific,Tropical Storm
1998357S11101,1998-12-22 18:00:00,1998-12-30 18:00:00,109,-11.0,-16.7,-11.0,100.6,83.4,100.8,SI,TS,6.807339449541284,243.62385321100916,1998,8.0,South Indian,Tropical Storm
1999003N05114,1999-01-03 00:00:00,1999-01-07 12:00:00,37,4.9,4.9,10.9,113.9,113.1,114.4,WP,TS,4.162162162162162,183.78378378378378,1999,4.5,Western Pacific,Tropical Storm
1999005S21040,1999-01-04 12:00:00,1999-01-06 00:00:00,13,-21.4,-30.1,-21.4,40.2,40.2,46.0,SI,TS,18.307692307692307,149.6153846153846,1999,1.5,South Indian,Tropical Storm
1999013S13164,1999-01-13 00:00:00,1999-01-29 18:00:00,135,-13.3,-47.5,-12.8,163.8,163.4,237.5,SP,TS,12.392592592592592,142.55555555555554,1999,16.75,South Pacific,Tropical Storm
1999015S20036,1999-01-14 12:00:00,1999-01-19 06:00:00,39,-20.2,-32.2,-20.1,36.1,36.1,46.0,SI,TS,9.923076923076923,147.30769230769232,1999,4.75,South Indian,Tropical Storm
1999020S17158,1999-01-19 12:00:00,1999-01-26 18:00:00,59,-16.8,-34.5,-16.8,157.6,-179.9,186.0,SP,TS,11.661016949152541,127.62711864406779,1999,7.25,South Pacific,Tropical Storm
1999021S13113,1999-01-21 00:00:00,1999-02-03 00:00:00,164,-12.9,-17.6,-11.4,113.3,68.3,113.3,SI,TS,8.975609756097562,267.7134146341463,1999,13.0,South Indian,Tropical Storm
1999021S15149,1999-01-21 00:00:00,1999-01-30 06:00:00,75,-15.0,-31.6,-14.5,149.0,149.0,169.7,SP,TS,8.52,130.53333333333333,1999,9.25,South Pacific,Tropical Storm
1999024S11138,1999-01-24 00:00:00,1999-01-27 00:00:00,25,-11.3,-15.0,-11.3,138.1,138.1,138.7,SP,TS,3.28,114.2,1999,3.0,South Pacific,Tropical Storm
1999029S14096,1999-01-29 06:00:00,1999-02-05 06:00:00,57,-13.7,-22.2,-13.7,96.3,49.9,96.3,SI,TS,16.035087719298247,258.2456140350877,1999,7.0,South Indian,Tropical Storm
1999031N08092,1999-01-30 12:00:00,1999-02-04 18:00:00,43,7.7,7.7,12.0,92.0,84.0,92.0,NI,TS,5.395348837209302,262.09302325581393,1999,5.25,North Indian,Tropical Storm
1999033S14118,1999-02-02 00:00:00,1999-02-11 12:00:00,77,-13.6,-19.1,-13.6,117.5,107.6,119.1,SI,TS,6.454545454545454,176.23376623376623,1999,9.5,South Indian,Tropical Storm
1999040S13160,1999-02-08 18:00:00,1999-02-16 00:00:00,59,-13.1,-29.0,-11.0,160.1,160.1,170.4,SP,TS,8.864406779661017,135.08474576271186,1999,7.25,South Pacific,Tropical Storm
1999040S15147,1999-02-09 11:00:00,1999-02-13 18:00:00,40,-15.2,-17.1,-15.0,146.8,139.3,148.5,SP,TS,7.2,218.0,1999,4.291666666666667,South Pacific,Tropical Storm
1999043S18038,1999-02-11 12:00:00,1999-02-17 00:00:00,45,-18.4,-23.4,-18.3,38.4,37.5,40.8,SI,TS,6.866666666666666,183.44444444444446,1999,5.5,South Indian,Tropical Storm
