sid,kf_mean_error,kf_std_error,kf_forecast_count,lead_time_hours,null_mean_error,null_std_error,null_forecast_count,basin,nature,start_time,end_time,lat,lon,better_model
1990221N07162,132.34153867588196,127.0702886873832,30,6,94.54679683355053,123.11358797658437,30,WP,TS,1990-08-09 06:00:00,1990-08-23 06:00:00,7.0,162.3,Null Model
1990226N19088,171.7556191721275,144.57948214028713,40,6,184.76113683871083,172.86509388520363,40,NI,NR,1990-08-14 06:00:00,1990-08-17 06:00:00,19.0,88.0,Kalman Filter
1990228N15141,220.79630917910296,371.52979080108355,30,6,187.6856505265446,333.5857065938889,30,WP,TS,1990-08-15 12:00:00,1990-08-23 06:00:00,14.6,141.1,Null Model
1990232N13141,116.35840396364604,157.68345319778243,30,6,102.58662702418263,123.68018212325083,30,WP,TS,1990-08-20 06:00:00,1990-08-30 06:00:00,13.4,140.7,Null Model
1990234N14248,87.29107174280217,109.10381145744176,30,6,75.73897898046536,99.98298108401805,30,EP,TS,1990-08-21 18:00:00,1990-08-30 12:00:00,14.0,-111.6,Null Model
1990236N14264,82.66130779483602,89.12484451517375,30,6,84.39121080861597,97.67251548126559,30,EP,TS,1990-08-23 18:00:00,1990-09-01 12:00:00,14.0,-96.5,Kalman Filter
1990237N13325,125.37852595512729,136.43539041618712,30,6,109.5773077853192,132.636097317938,30,,TS,1990-08-25 00:00:00,1990-08-31 06:00:00,12.5,-35.0,Null Model
1990245N16149,163.28769470146744,170.5453780957059,30,6,161.29222175093815,181.09042569260268,30,WP,TS,1990-09-02 06:00:00,1990-09-10 06:00:00,16.2,149.0,Null Model
1990251N06171,137.29087524918924,174.56264539284342,30,6,116.0965824756294,144.43535370709236,30,WP,TS,1990-09-08 00:00:00,1990-09-22 06:00:00,5.5,170.5,Null Model
1990262N15315,37.562452655790324,44.840482016179536,30,6,51.99036775160328,60.11434513571351,30,,TS,1990-09-18 12:00:00,1990-09-27 12:00:00,15.0,-45.0,Kalman Filter
1990272N10223,119.10085500633616,150.7586773130379,40,6,117.91598776829346,148.13566917129282,40,EP,TS,1990-09-28 18:00:00,1990-10-01 18:00:00,9.7,-137.1,Null Model
1990280N18091,270.4608459326126,260.9711771053084,10,6,142.57109428028417,142.38970368852907,10,NI,NR,1990-10-06 12:00:00,1990-10-08 18:00:00,18.0,91.0,Null Model
1990282N15250,81.80150807466651,82.9696970732605,25,6,76.3197633980203,80.01645465133063,25,EP,TS,1990-10-09 00:00:00,1990-10-14 18:00:00,14.5,-110.0,Null Model
1990283N15129,85.46122614651416,106.27431595263555,25,6,88.00678666258494,115.33132632123872,25,WP,NR,1990-10-09 12:00:00,1990-10-15 06:00:00,14.9,129.0,Kalman Filter
1990283N23281,118.89488448932357,115.87327821106715,30,6,87.53434878506124,84.28251674464211,30,,TS,1990-10-09 12:00:00,1990-10-13 12:00:00,22.5,-79.5,Null Model
1990287N13156,134.3537292246995,181.70759011031726,25,6,125.96245065586444,163.15464974553805,25,WP,TS,1990-10-13 12:00:00,1990-10-25 12:00:00,13.0,155.7,Null Model
1990289N10261,108.9944637678403,133.55296163715462,30,6,96.47458954689037,120.78179618560443,30,EP,TS,1990-10-16 00:00:00,1990-11-01 12:00:00,10.3,-99.4,Null Model
1990312N12121,158.15170938761503,183.38093158701176,30,6,121.49285665049563,141.56223566184977,30,WP,TS,1990-11-08 06:00:00,1990-11-13 00:00:00,11.7,120.9,Null Model
1990334S08078,144.57534084275278,132.97480778804405,30,6,125.28770568850804,122.54535209667694,30,SI,TS,1990-11-29 18:00:00,1990-12-07 06:00:00,-8.0,78.0,Null Model
1990347N05173,144.89561168753997,254.63918808859802,30,6,138.7703983349897,228.40864593900744,30,WP,TS,1990-12-13 00:00:00,1990-12-24 18:00:00,4.6,173.3,Null Model
1990348N04087,132.39523829093997,150.7759017289205,30,6,126.34618772008666,157.91663335016054,30,NI,NR,1990-12-13 18:00:00,1990-12-19 00:00:00,4.1,86.9,Null Model
1990350S11165,102.72609068874401,105.91449321804829,30,6,99.06863717444875,99.8693525294582,30,SP,TS,1990-12-15 18:00:00,1990-12-27 06:00:00,-10.5,164.7,Null Model
1991046S15122,120.47509455573245,125.89583645065349,25,6,122.12275913473641,128.20098683460907,25,SI,TS,1991-02-15 06:00:00,1991-02-23 12:00:00,-15.0,122.0,Kalman Filter
1991046S18150,68.10235523159426,84.02079285402525,30,6,52.92249175147551,70.12068106987255,30,SP,TS,1991-02-15 00:00:00,1991-02-28 12:00:00,-17.5,150.0,Null Model
1991053S21040,151.2565432398557,219.61998712747987,30,6,129.84928665027795,212.3566324250687,30,SI,TS,1991-02-22 06:00:00,1991-03-04 06:00:00,-21.2,39.9,Null Model
1991057S10087,123.56837869139069,238.06268828678589,30,6,105.67461208115382,201.83354351372503,30,SI,TS,1991-02-26 00:00:00,1991-03-05 12:00:00,-11.5,86.1,Null Model
1991062N04156,49.81589575600779,56.51196418992274,30,6,44.236500402534716,44.95813019113021,30,WP,TS,1991-03-03 06:00:00,1991-03-16 06:00:00,4.4,156.1,Null Model
1991074S11158,131.48129976876774,163.33862656624274,30,6,122.72434120795648,146.35449103068328,30,SP,TS,1991-03-14 12:00:00,1991-03-21 00:00:00,-10.9,157.5,Null Model
1991080S06092,101.9437647159713,230.16117333098683,30,6,92.56274420333406,199.20027309647583,30,SI,TS,1991-03-20 18:00:00,1991-04-02 00:00:00,-6.0,92.1,Null Model
1991089S18052,83.5987876966336,89.65486718025171,30,6,74.92215144625808,93.77532927668373,30,SI,TS,1991-03-30 06:00:00,1991-04-03 06:00:00,-17.8,52.3,Null Model
1991105S12103,118.02202149069419,132.98993027206615,30,6,98.38182045808387,114.29378577243847,30,SI,TS,1991-04-14 18:00:00,1991-04-21 12:00:00,-12.1,102.7,Null Model
1991113N10091,114.87867551009896,132.1881937313923,30,6,114.33472373883163,124.19862493971802,30,NI,NR,1991-04-22 18:00:00,1991-04-30 18:00:00,10.0,91.2,Null Model
1991124N05152,170.55941831644438,301.1629942615664,30,6,126.96583146949712,238.15428966155997,30,WP,TS,1991-05-04 00:00:00,1991-05-18 06:00:00,4.6,151.9,Null Model
1991136N11238,87.75404824285467,91.54777755787212,35,6,90.33086962061869,96.42853118550627,35,EP,TS,1991-05-16 06:00:00,1991-05-20 00:00:00,10.7,-122.5,Kalman Filter
1991150N14091,167.96436294120164,180.43672925745423,30,6,195.0552330047511,196.5870472120322,30,NI,NR,1991-05-30 00:00:00,1991-06-03 00:00:00,13.6,90.8,Kalman Filter
1991163N11128,113.51762520806894,151.32550063465723,30,6,125.06523553395877,159.2046641831512,30,WP,TS,1991-06-11 18:00:00,1991-06-17 06:00:00,11.0,127.2,Kalman Filter
1991166N10257,63.86718525806484,71.40394424254522,30,6,63.87393609112242,79.43208179458662,30,EP,TS,1991-06-14 18:00:00,1991-06-22 00:00:00,10.2,-103.0,Kalman Filter
1991196N06153,77.1341511676267,96.46167377337245,30,6,95.93750264879402,104.13647584292406,30,WP,TS,1991-07-15 00:00:00,1991-07-25 12:00:00,6.2,152.8,Kalman Filter
1991207N20105,162.71946629936502,217.77129959910323,40,6,215.8581750720346,334.34563435740415,40,WP,TS,1991-07-25 12:00:00,1991-07-28 12:00:00,20.0,105.0,Kalman Filter
1991208N20090,153.26993775236082,172.4416989399197,30,6,139.28465349091246,170.03217407789816,30,NI,NR,1991-07-27 00:00:00,1991-08-01 00:00:00,20.5,90.0,Null Model
1991216N12262,65.19022197080997,78.48310550670307,30,6,64.5834316766638,74.44545464179946,30,EP,TS,1991-08-04 00:00:00,1991-08-10 18:00:00,12.3,-98.4,Null Model
1991219N25165,136.15383543307462,162.95903293431167,35,6,128.01263563907352,156.0571045536465,35,WP,TS,1991-08-07 06:00:00,1991-08-11 00:00:00,25.0,164.6,Null Model
1991220N10133,75.10748392445727,80.14727487693209,30,6,78.8909447132617,82.17749257574663,30,WP,TS,1991-08-08 00:00:00,1991-08-18 12:00:00,10.3,132.9,Kalman Filter
1991223N19162,136.18406138766196,166.92538347325802,20,6,143.65378594079613,181.01633748603854,20,WP,NR,1991-08-11 06:00:00,1991-08-13 18:00:00,19.0,162.0,Kalman Filter
1991239N20133,280.5323944019809,341.94984480131336,30,6,252.55517716855167,315.19636098899645,30,WP,TS,1991-08-27 00:00:00,1991-09-02 12:00:00,19.7,132.7,Null Model
1991252N24311,510.44657864248825,597.1490517925649,30,6,445.93600243475487,556.3642644594225,30,,TS,1991-09-08 18:00:00,1991-09-12 18:00:00,24.2,-49.1,Null Model
1991253S09080,100.75137086238551,103.50683186520105,40,6,95.49374311966163,105.81480802333849,40,SI,TS,1991-09-10 06:00:00,1991-09-13 06:00:00,-8.8,79.7,Null Model
1991257N16130,98.98391854697421,116.17780013933437,30,6,95.29862088058921,106.28343015761283,30,WP,TS,1991-09-14 00:00:00,1991-10-03 06:00:00,16.4,130.1,Null Model
1991259N14258,170.33979505457023,169.57558284844728,40,6,147.9909563667395,159.48279555118899,40,EP,TS,1991-09-16 06:00:00,1991-09-19 06:00:00,14.1,-102.2,Null Model
1991268N12264,83.95467838239097,82.2362273610572,30,6,80.02410577535723,81.92897069314331,30,EP,TS,1991-09-25 00:00:00,1991-10-12 06:00:00,12.2,-96.2,Null Model
1991274N08164,113.54388724757908,151.35885974424534,25,6,116.75561004685974,142.05627975684794,25,WP,TS,1991-10-01 00:00:00,1991-10-14 06:00:00,8.0,164.0,Kalman Filter
1991281N12265,89.57680464319816,100.79982001778963,30,6,90.20222641620623,104.07054337672135,30,EP,TS,1991-10-07 12:00:00,1991-10-18 18:00:00,12.2,-95.3,Kalman Filter
1991285N15090,404.94552411150573,322.6464206728998,10,6,217.61972284860695,185.79441278507045,10,NI,NR,1991-10-12 00:00:00,1991-10-14 06:00:00,14.5,89.5,Null Model
1991288N19274,135.64421209208248,193.8509755592098,5,6,115.76041661568138,170.01533166872534,5,,TS,1991-10-15 00:00:00,1991-10-17 00:00:00,18.9,-85.7,Null Model
1991290S10077,154.44839183394154,193.04168463787983,30,6,187.2506102924671,271.1962166153679,30,SI,TS,1991-10-16 12:00:00,1991-10-22 12:00:00,-10.0,76.5,Kalman Filter
1991300N06149,27.734552010515856,22.44657874189698,30,6,40.71380799714818,31.95810713566948,30,WP,NR,1991-10-27 00:00:00,1991-11-01 00:00:00,6.0,148.8,Kalman Filter
1991301N10083,102.71617833738743,100.00256205062969,30,6,117.45734422250824,124.82952441223658,30,NI,NR,1991-10-28 00:00:00,1991-10-30 18:00:00,10.0,83.0,Kalman Filter
1991311N10256,132.03156609177353,138.27568686696563,25,6,135.78333234701566,143.88323407974957,25,EP,TS,1991-11-07 00:00:00,1991-11-12 18:00:00,10.1,-104.4,Kalman Filter
1991317S07164,195.90320289230002,220.2217886583992,30,6,190.35764018212157,208.5832689278859,30,SP,TS,1991-11-12 18:00:00,1991-11-21 18:00:00,-7.1,163.6,Null Model
1991348S23218,102.27419270443706,142.07813611079501,30,6,93.52506368783446,152.92840822364997,30,SP,TS,1991-12-13 18:00:00,1991-12-18 12:00:00,-22.7,-142.5,Null Model
1991352S08066,100.79859284746104,97.06673982319579,30,6,97.91783300990254,100.51659869915717,30,SI,TS,1991-12-17 12:00:00,1991-12-29 00:00:00,-7.5,66.0,Null Model
1992005S07172,100.6675543578521,123.32734555437413,30,6,89.98440438837224,106.91050094575074,30,SP,TS,1992-01-04 18:00:00,1992-01-19 00:00:00,-7.0,172.0,Null Model
1992044S09181,226.97865562753498,308.5685852021695,30,6,276.3657047886621,386.7340623801752,30,SP,TS,1992-02-13 00:00:00,1992-02-23 00:00:00,-8.6,-179.0,Kalman Filter
1992054S14044,75.03575339225468,78.76211349832147,30,6,93.27907034554053,102.19349135391849,30,SI,TS,1992-02-22 18:00:00,1992-02-26 06:00:00,-14.0,43.6,Kalman Filter
1992064S10184,117.44858849821821,121.22525144091746,25,6,99.93236027944816,102.21620187425317,25,SP,TS,1992-03-04 00:00:00,1992-03-21 00:00:00,-10.4,-176.3,Null Model
1992084S10212,155.46424502195072,177.43557418082924,30,6,129.1468126558769,146.85186018484742,30,SP,TS,1992-03-23 18:00:00,1992-03-29 06:00:00,-10.0,-148.1,Null Model
1992096S05101,104.6061914331618,132.31262964779833,30,6,96.81963953926784,130.39151859908856,30,SI,TS,1992-04-05 06:00:00,1992-04-20 00:00:00,-5.3,100.8,Null Model
1992113N24301,137.227876321832,145.66903637662898,25,6,123.20146918446262,145.42705173592816,25,,SS,1992-04-21 12:00:00,1992-04-24 18:00:00,24.0,-59.0,Null Model
1992154N11258,103.7419137749469,117.19449701258527,30,6,102.5216257761495,113.11681549829446,30,EP,TS,1992-06-01 12:00:00,1992-06-05 18:00:00,11.1,-102.2,Null Model
1992155N10070,106.64167959378575,132.42996165926237,25,6,96.55349601826494,124.43936403754951,25,NI,NR,1992-06-03 06:00:00,1992-06-12 18:00:00,9.9,70.3,Null Model
1992172N07144,186.19486088423093,307.1593841051827,25,6,174.49224817392522,293.7576439752681,25,WP,TS,1992-06-20 06:00:00,1992-07-03 12:00:00,7.2,143.6,Null Model
1992176N06145,173.75786201682797,241.89327212698586,30,6,165.49166010310623,228.11488843136414,30,WP,TS,1992-06-24 00:00:00,1992-07-04 00:00:00,5.9,145.3,Null Model
1992185N13265,120.10731976674806,158.34518964656027,30,6,105.33362007447487,128.86865816921352,30,EP,TS,1992-07-02 12:00:00,1992-07-10 00:00:00,12.5,-95.0,Null Model
1992191N12252,93.01526468286266,110.84864891227679,25,6,101.1308524486468,113.46703822894808,25,EP,TS,1992-07-09 00:00:00,1992-07-17 06:00:00,11.7,-108.4,Kalman Filter
1992194N07140,102.26099285817429,129.01271026946156,25,6,119.67485167425407,140.13743529609854,25,WP,TS,1992-07-11 12:00:00,1992-07-18 12:00:00,7.1,140.2,Kalman Filter
1992206N25161,180.74992860609572,178.89549685961825,25,6,159.25647221289873,172.17752436189195,25,WP,TS,1992-07-24 00:00:00,1992-07-29 18:00:00,25.3,161.2,Null Model
1992207N18090,141.03730945031828,134.78416624844579,25,6,145.28583772014474,144.1927877411972,25,NI,NR,1992-07-24 18:00:00,1992-07-28 00:00:00,18.1,89.7,Kalman Filter
1992208N13246,90.50247183958511,97.63731161123175,30,6,89.66084032274753,87.77648825660194,30,EP,TS,1992-07-26 06:00:00,1992-07-31 00:00:00,13.1,-114.0,Null Model
1992212N20135,131.73769060200416,168.2670741479346,30,6,123.6622712168593,160.3713280525083,30,WP,TS,1992-07-30 00:00:00,1992-08-05 12:00:00,20.3,135.3,Null Model
1992231N19249,48.26598114461359,43.63051744523411,25,6,48.86390161839816,47.44470966370637,25,EP,TS,1992-08-18 06:00:00,1992-08-22 18:00:00,19.1,-111.4,Kalman Filter
1992233N16254,133.1413362333448,138.57072963742905,30,6,109.45176578842103,119.40007234391383,30,EP,TS,1992-08-20 00:00:00,1992-08-24 18:00:00,15.5,-106.0,Null Model
1992241N11253,60.603781387676364,61.68432534913254,30,6,64.92481125144135,67.93276590188987,30,EP,TS,1992-08-27 12:00:00,1992-08-31 18:00:00,11.1,-107.3,Kalman Filter
1992241N13237,129.1966040654601,118.9710281991181,30,6,131.57937352491635,141.42881540222984,30,EP,TS,1992-08-27 12:00:00,1992-08-31 00:00:00,12.7,-122.6,Kalman Filter
1992249N12229,102.53527324140909,166.91900313644447,30,6,117.90740778820758,171.04035396659447,30,EP,TS,1992-09-05 06:00:00,1992-09-13 18:00:00,11.7,-131.5,Kalman Filter
1992258N17249,60.65909231872838,70.9995548976272,30,6,65.10252921004096,84.47369971482647,30,EP,TS,1992-09-13 12:00:00,1992-09-30 18:00:00,16.8,-111.0,Kalman Filter
1992262N10262,94.06852947681946,139.0655451304001,30,6,85.34706291909598,115.78754433904282,30,EP,TS,1992-09-17 12:00:00,1992-10-11 18:00:00,10.4,-98.5,Null Model
1992263N05175,207.92549299008516,335.95626194247166,30,6,215.34969201958833,367.0282639454077,30,WP,TS,1992-09-19 00:00:00,1992-09-30 06:00:00,4.8,174.8,Kalman Filter
1992265N18099,153.0885803938458,173.94617778658204,30,6,111.53527305574686,129.99580785243398,30,NI,NR,1992-09-21 00:00:00,1992-09-25 00:00:00,18.1,98.9,Null Model
1992266N30327,131.87053742466716,169.18553235392577,30,6,107.81754918632457,144.08724041042112,30,,TS,1992-09-21 18:00:00,1992-09-29 00:00:00,30.0,-33.0,Null Model
1992267N33285,165.01815098289572,165.19856966576222,30,6,151.01458707176738,159.57870440236172,30,,TS,1992-09-22 12:00:00,1992-09-26 12:00:00,32.5,-74.6,Null Model
1992270N11325,127.92550033132524,149.79577662173105,30,6,109.02960792624991,127.06973826447962,30,,TS,1992-09-25 12:00:00,1992-10-01 12:00:00,11.0,-34.7,Null Model
1992279N10097,115.49619571764502,125.30880662143991,30,6,97.60308461643113,115.44454816567695,30,NI,NR,1992-10-04 12:00:00,1992-10-09 12:00:00,10.0,96.8,Null Model
1992281N11263,120.44833204618622,150.88384645576048,25,6,94.92346737501873,118.14879194149874,25,EP,TS,1992-10-06 12:00:00,1992-10-10 06:00:00,11.0,-97.0,Null Model
1992289N08135,53.493428474816135,47.06838481904405,30,6,51.928427665300916,53.13055115585876,30,WP,TS,1992-10-15 00:00:00,1992-10-29 18:00:00,8.0,134.9,Null Model
1992298N10188,150.70158975149363,190.89230286829127,30,6,117.62198512365434,171.63677447609126,30,EP,TS,1992-10-23 12:00:00,1992-11-05 00:00:00,10.3,187.7,Null Model
1992302N06150,158.3108899639546,247.5990257311768,30,6,151.70923942401853,231.57065965663517,30,WP,TS,1992-10-27 12:00:00,1992-11-09 06:00:00,5.6,150.2,Null Model
1992304N18178,149.5652333960222,176.466195616766,35,6,143.65349773798116,170.61860852359393,35,WP,NR,1992-10-30 00:00:00,1992-11-02 18:00:00,17.7,178.2,Null Model
1992306N12093,75.2744386252584,85.77350547518465,30,6,91.23290637158358,124.140498855002,30,NI,NR,1992-10-31 12:00:00,1992-11-08 00:00:00,12.1,92.8,Kalman Filter
1992314N08141,122.76530651091613,119.0857075302907,30,6,115.662457296733,116.57007635560228,30,WP,TS,1992-11-08 12:00:00,1992-11-22 00:00:00,7.9,140.7,Null Model
1992318N06182,108.80288339156465,116.30037465526833,25,6,99.32951064811519,103.03420243199594,25,EP,TS,1992-11-13 06:00:00,1992-12-04 00:00:00,6.1,182.2,Null Model
1992318N11160,179.97393896915034,325.98712880422596,25,6,164.31428952941397,285.7508588897855,25,WP,TS,1992-11-13 06:00:00,1992-11-22 18:00:00,11.1,159.5,Null Model
1992331S11082,61.784982193913756,75.48789276065914,30,6,67.26503245386044,86.22868190833225,30,SI,TS,1992-11-26 00:00:00,1992-12-11 00:00:00,-10.5,82.4,Kalman Filter
1992335N03077,125.84154056769324,146.0555733633231,25,6,110.61938039772572,126.04120308539711,25,NI,NR,1992-11-29 12:00:00,1992-12-04 00:00:00,2.8,76.5,Null Model
1992358S07161,112.43384830301463,171.2089408038843,30,6,109.9872209475882,162.06640312212073,30,SP,TS,1992-12-23 06:00:00,1993-01-06 00:00:00,-6.7,161.3,Null Model
1992361S23039,151.17544592616122,152.12279284038368,30,6,154.02194337285135,187.5063960876709,30,SI,SS,1992-12-26 00:00:00,1992-12-30 00:00:00,-22.7,39.1,Kalman Filter
1993012S09074,94.82178560343327,165.58002169072878,30,6,91.03481264202966,155.50162297223065,30,SI,TS,1993-01-11 12:00:00,1993-01-21 12:00:00,-9.0,73.9,Null Model
1993034S12151,73.0290323879089,110.12529802550881,30,6,73.87519930962092,96.4718544488607,30,SP,TS,1993-02-03 06:00:00,1993-02-14 00:00:00,-12.4,151.1,Kalman Filter
1993041S16052,101.16989777915336,113.7874951640997,30,6,87.12328548182262,103.80354217763217,30,SI,TS,1993-02-10 00:00:00,1993-02-16 06:00:00,-16.0,52.0,Null Model
1993043S11193,138.7345201362891,154.55485263950015,30,6,114.84944367489612,147.00138746630086,30,SP,TS,1993-02-11 12:00:00,1993-02-16 18:00:00,-10.9,-167.0,Null Model
1993059S20052,207.1027147722758,187.91890049853305,10,6,274.81508486061836,241.11012006795838,10,SI,MX,1993-02-27 18:00:00,1993-03-02 00:00:00,-19.6,51.8,Kalman Filter
1993061S14042,197.8679777682486,180.009958989571,30,6,189.91062817695246,192.88515408033868,30,SI,TS,1993-03-02 06:00:00,1993-03-09 00:00:00,-14.2,41.8,Null Model
1993069S08164,148.32555206265744,189.98755736811623,30,6,169.7175432258801,235.4358122474127,30,SP,TS,1993-03-10 06:00:00,1993-03-27 00:00:00,-8.2,163.5,Kalman Filter
1993096S11101,91.42954725148928,122.75588109611094,30,6,86.84168344768726,101.58041773130238,30,SI,TS,1993-04-06 00:00:00,1993-04-15 00:00:00,-10.5,101.0,Null Model
1993120S10075,105.95066044450962,122.50038030627408,30,6,84.72908934752,108.64171091408355,30,SI,TS,1993-04-29 18:00:00,1993-05-07 12:00:00,-10.3,74.5,Null Model
1993164N04160,81.2511220371862,107.33729993116633,30,6,79.75752347724612,115.63099356165422,30,WP,TS,1993-06-13 06:00:00,1993-06-29 06:00:00,4.0,160.0,Null Model
1993166N06131,69.39555157323169,79.436857416186,30,6,65.97284793433582,70.90463768789846,30,WP,TS,1993-06-15 06:00:00,1993-06-20 06:00:00,6.3,131.1,Null Model
1993186N13262,139.0105031838417,143.62132549363363,30,6,145.19728660559232,158.08230604938234,30,EP,TS,1993-07-04 12:00:00,1993-07-09 00:00:00,12.9,-97.7,Kalman Filter
1993207N19130,187.9857158715499,203.18029555876092,25,6,183.98856120504973,236.04469722076675,25,WP,TS,1993-07-25 18:00:00,1993-08-01 00:00:00,19.0,130.0,Null Model
1993221N12216,99.19140347066624,126.71910781977314,30,6,107.38780984330657,131.02385198802546,30,EP,TS,1993-08-09 00:00:00,1993-09-04 06:00:00,12.5,-144.0,Kalman Filter
1993223N07185,100.08773279107626,118.08104296690644,30,6,92.75839590011259,124.13750063417254,30,EP,NR,1993-08-11 00:00:00,1993-08-15 06:00:00,6.8,184.5,Null Model
1993229N10159,134.95056979859984,161.05920397565677,25,6,113.7170064111347,133.7166440346805,25,WP,TS,1993-08-17 00:00:00,1993-08-30 18:00:00,10.1,158.6,Null Model
1993235N20307,163.62149176610535,202.65284457887833,30,6,147.78491798949648,198.2886307188868,30,,TS,1993-08-22 18:00:00,1993-09-06 12:00:00,19.9,-52.6,Null Model
1993240N17142,177.55557601379863,242.77262355467272,30,6,210.08828022513597,369.8632674487015,30,WP,TS,1993-08-27 12:00:00,1993-09-07 12:00:00,17.0,141.7,Kalman Filter
1993250N17119,150.32111248824597,191.92021388206834,30,6,169.91805424000842,242.46527107414357,30,WP,TS,1993-09-07 06:00:00,1993-09-15 06:00:00,17.3,119.2,Kalman Filter
1993253N06150,152.18254904750418,162.84800312934013,30,6,129.93791159258677,141.74223294882663,30,WP,TS,1993-09-09 18:00:00,1993-09-18 18:00:00,6.0,150.0,Null Model
1993270N07153,91.75215285558447,133.09383259078598,25,6,86.92961059651246,113.9591618325809,25,WP,TS,1993-09-27 06:00:00,1993-10-09 06:00:00,7.0,152.9,Null Model
1993271N14134,220.3472287753054,400.7361770580674,25,6,207.191675630214,387.17371864952537,25,WP,TS,1993-09-28 00:00:00,1993-10-11 06:00:00,13.8,134.0,Null Model
1993273N11245,102.48279146062545,127.62315160005434,30,6,98.05080509570125,130.67663322113296,30,EP,TS,1993-09-30 00:00:00,1993-10-04 00:00:00,10.5,-114.6,Null Model
1993276N13249,124.32704584764937,129.08142549695626,30,6,117.79063732959155,131.54858931144904,30,EP,TS,1993-10-02 18:00:00,1993-10-06 18:00:00,13.4,-111.2,Null Model
1993285N16239,98.7657748995839,113.88192347555392,10,6,72.8330843857098,92.87762352540447,10,EP,TS,1993-10-11 18:00:00,1993-10-14 00:00:00,15.6,-120.8,Null Model
1993309N06072,64.51241229639578,95.77533364066038,30,6,51.51430441631983,72.35793452672726,30,NI,NR,1993-11-05 00:00:00,1993-11-13 03:00:00,5.6,72.4,Null Model
1993316N09177,87.50029174329627,109.32677969527569,25,6,85.32310352172657,105.94773290165799,25,WP,NR,1993-11-12 06:00:00,1993-11-19 06:00:00,8.5,177.0,Null Model
1993316N11070,201.5072320196326,186.79809294548443,30,6,181.13242285650645,186.9038715268151,30,NI,NR,1993-11-12 00:00:00,1993-11-16 00:00:00,11.0,69.5,Null Model
1993327S07093,112.36501857073311,133.11289926942533,30,6,98.99379741706527,123.32994609427807,30,SI,TS,1993-11-22 12:00:00,1993-12-02 06:00:00,-7.2,92.7,Null Model
1993336N05164,142.54683229791038,185.43635015569103,30,6,144.76980113390167,186.5739681415387,30,WP,TS,1993-12-01 12:00:00,1993-12-16 06:00:00,5.1,163.7,Kalman Filter
1993360S04171,223.69394880083672,254.34550993822847,30,6,245.25781435961719,329.5642347552174,30,SP,TS,1993-12-26 06:00:00,1994-01-23 18:00:00,-3.9,170.9,Kalman Filter
1993362S12130,71.80183283275557,70.79222806351358,25,6,75.20431515309717,67.08970902117775,25,SI,TS,1993-12-28 00:00:00,1994-01-09 00:00:00,-12.1,129.7,Kalman Filter
1994022S12113,112.9579103681658,123.63708906665555,30,6,116.2485140617529,121.77842557203387,30,SI,TS,1994-01-22 06:00:00,1994-01-29 00:00:00,-11.7,112.6,Kalman Filter
1994028S11136,147.43883338479966,166.89900704973243,30,6,175.93244356098046,209.89895487569177,30,SP,TS,1994-01-28 00:00:00,1994-02-01 00:00:00,-11.0,136.0,Kalman Filter
1994047S17041,95.20623918824491,94.93766697545112,30,6,91.71963143470394,95.73384989331802,30,SI,TS,1994-02-15 18:00:00,1994-02-18 12:00:00,-17.2,40.8,Null Model
1994064S13099,96.90093106826039,131.67632110874115,25,6,114.03316836664524,146.817681325454,25,SI,TS,1994-03-05 00:00:00,1994-03-19 12:00:00,-12.8,98.6,Kalman Filter
1994067S14109,66.74882085979323,79.36167888047564,25,6,86.94713982189685,99.7927417329806,25,SI,TS,1994-03-07 12:00:00,1994-03-19 12:00:00,-14.0,108.6,Kalman Filter
1994078S06184,231.85125602431287,248.5956668521646,25,6,198.72163083310014,210.60682327413724,25,SP,TS,1994-03-19 00:00:00,1994-03-27 06:00:00,-6.4,-175.6,Null Model
1994086S08092,121.54288693372749,160.70541173577732,30,6,100.67218322673855,122.19972480436897,30,SI,TS,1994-03-26 18:00:00,1994-04-17 00:00:00,-7.8,91.5,Null Model
1994087S10115,80.16969776580619,83.33101762656975,30,6,78.91320861927042,93.36568941417936,30,SI,TS,1994-03-28 00:00:00,1994-04-03 00:00:00,-10.2,115.0,Null Model
1994095S08129,122.54189674129327,150.94222355018744,25,6,127.68675592561735,171.716982858742,25,SI,TS,1994-04-05 00:00:00,1994-04-13 06:00:00,-8.3,128.9,Kalman Filter
1994110S08160,99.5647099896154,135.83256790567094,30,6,98.9392494321738,144.27943858075326,30,SP,TS,1994-04-20 06:00:00,1994-04-25 06:00:00,-8.0,160.0,Null Model
1994128N04155,180.47251875930797,232.29473914677396,30,6,129.0214932876157,154.41834189060546,30,WP,TS,1994-05-08 00:00:00,1994-05-19 18:00:00,4.0,155.4,Null Model
1994181N17137,91.24254326268056,129.1425925815081,30,6,91.1158251674437,123.23084957578689,30,WP,NR,1994-06-29 12:00:00,1994-07-06 00:00:00,16.6,136.6,Null Model
1994192N05139,107.74801555448076,151.83261666269607,25,6,84.80815988857238,119.35079465541791,25,WP,TS,1994-07-11 00:00:00,1994-07-28 12:00:00,5.4,138.6,Null Model
1994197N09229,61.65985781938195,68.3461467084381,30,6,70.63857767714703,73.34983612181826,30,EP,TS,1994-07-16 00:00:00,1994-07-25 00:00:00,8.5,-131.3,Kalman Filter
1994202N11238,85.9901409417245,124.25181132400041,30,6,78.44099946496029,102.65678908897792,30,EP,TS,1994-07-21 06:00:00,1994-07-31 00:00:00,11.0,-121.9,Null Model
